Country;Year;Month;SubNational;Constituency;Magnitude;Party;Turnout;Votes;Share
Australia;361963;11;new south wales;robertson;1;liberal party of australia;0.954653561115265;27474;0.50489753484726
Australia;361963;11;queensland;brisbane;1;communist party of australia;0.944072544574738;1310;0.0375519581139088
Australia;361963;11;western australia;kalgoorlie;1;democratic labor party;0.896484792232513;2079;0.0429398268461227
Australia;361963;11;new south wales;macarthur;1;australian labor party;0.952936410903931;24021;0.413648813962936
Australia;361963;11;queensland;capricornia;1;liberal party of australia;0.967132151126862;13705;0.360591471195221
Australia;361963;11;victoria;mcmillan;1;australian labor party;0.9655881524086;17377;0.385307878255844
Australia;361963;11;western australia;swan;1;australian labor party;0.958080172538757;23415;0.472772419452667
Australia;361963;11;queensland;darling downs;1;australian labor party;0.96984201669693;14418;0.338705122470856
Australia;361963;11;queensland;moreton;1;liberal party of australia;0.956600904464722;28574;0.492884606122971
Australia;361963;11;victoria;wannon;1;liberal party of australia;0.972126841545105;22503;0.518992602825165
Australia;361963;11;tasmania;braddon;1;liberal party of australia;0.964085936546326;13488;0.372761428356171
Australia;361963;11;new south wales;phillip;1;australian labor party;0.94550746679306;17634;0.464333683252335
Australia;361963;11;queensland;lilley;1;democratic labor party;0.9544917345047;3934;0.0874513760209084
Australia;361963;11;new south wales;hume;1;country party;0.969955801963806;11078;0.284913331270218
Australia;361963;11;tasmania;wilmot;1;liberal party of australia;0.960513770580292;11231;0.330995261669159
Australia;361963;11;new south wales;parkes;1;australian labor party;0.955624103546143;17900;0.462915062904358
Australia;361963;11;victoria;balaclava;1;liberal party of australia;0.963556587696075;23487;0.588425397872925
Australia;361963;11;victoria;melbourne;1;australian labor party;0.937952756881714;17100;0.568975865840912
Australia;361963;11;new south wales;macquarie;1;australian labor party;0.959280431270599;25649;0.576161921024323
Australia;361963;11;victoria;corangamite;1;australian labor party;0.974839448928833;13324;0.290853530168533
Australia;361963;11;victoria;darebin;1;liberal party of australia;0.967147052288055;13688;0.264829933643341
Australia;361963;11;new south wales;macarthur;1;liberal party of australia;0.952936410903931;31720;0.546227872371674
Australia;361963;11;queensland;griffith;1;democratic labor party;0.947893798351288;2627;0.067422941327095
Australia;361963;11;victoria;scullin;1;australian labor party;0.943858861923218;16764;0.585273861885071
Australia;361963;11;victoria;gellibrand;1;communist party of australia;0.965703725814819;1395;0.0357802398502827
Australia;361963;11;queensland;fisher;1;country party;0.966353356838226;27512;0.640394747257233
Australia;361963;11;victoria;maribyrnong;1;independent;0.971016407012939;141;0.00329270004294813
Australia;361963;11;victoria;higgins;1;democratic labor party;0.95129257440567;4223;0.111210599541664
Australia;361963;11;new south wales;phillip;1;democratic labor party;0.94550746679306;2215;0.0583247765898705
Australia;361963;11;victoria;balaclava;1;australian labor party;0.963556587696075;11802;0.295678317546844
Australia;361963;11;new south wales;parkes;1;liberal party of australia;0.955624103546143;18437;0.47680252790451
Australia;361963;11;south australia;bonython;1;australian labor party;0.963960349559784;45537;0.708647787570953
Australia;361963;11;western australia;moore;1;country party;0.954650282859802;12810;0.338602244853973
Australia;361963;11;victoria;melbourne ports;1;liberal party of australia;0.951319098472595;7178;0.220603600144386
Australia;361963;11;new south wales;shortland;1;democratic labor party;0.972733318805695;4922;0.0924058929085732
Australia;361963;11;victoria;corio;1;australian labor party;0.968725740909576;21933;0.455779075622559
Australia;361963;11;south australia;angas;1;communist party of australia;0.973538219928741;1075;0.0259286053478718
Australia;361963;11;new south wales;warringah;1;democratic labor party;0.936376571655273;1975;0.0454890951514244
Australia;361963;11;new south wales;mitchell;1;independent;0.946282982826233;438;0.00550832552835345
Australia;361963;11;victoria;gippsland;1;democratic labor party;0.95768004655838;4970;0.112916052341461
Australia;361963;11;new south wales;eden-monaro;1;liberal party of australia;0.961606442928314;18095;0.443222463130951
Australia;361963;11;new south wales;richmond;1;country party;0.955142438411713;26389;0.662424385547638
Australia;361963;11;new south wales;hughes;1;liberal party of australia;0.963189482688904;30751;0.448193430900574
Australia;361963;11;new south wales;calare;1;democratic labor party;0.957553684711456;3289;0.082406297326088
Australia;361963;11;victoria;bruce;1;liberal party of australia;0.967895328998566;45542;0.483517169952393
Australia;361963;11;tasmania;bass;1;liberal party of australia;0.962849378585815;13078;0.360126674175262
Australia;361963;11;queensland;fisher;1;australian labor party;0.966353356838226;13882;0.323130279779434
Australia;361963;11;south australia;adelaide;1;liberal party of australia;0.959111750125885;12188;0.37596395611763
Australia;361963;11;victoria;corio;1;democratic labor party;0.968725740909576;5004;0.103985704481602
Australia;361963;11;victoria;batman;1;democratic labor party;0.965654015541077;5880;0.144610315561295
Australia;361963;11;new south wales;mitchell;1;independent;0.946282982826233;1604;0.0201720409095287
Australia;361963;11;new south wales;shortland;1;liberal party of australia;0.972733318805695;14535;0.272880882024765
Australia;361963;11;new south wales;hughes;1;independent;0.963189482688904;200;0.0029149844776839
Australia;361963;11;queensland;capricornia;1;democratic labor party;0.967132151126862;2967;0.0780645683407784
Australia;361963;11;victoria;scullin;1;liberal party of australia;0.943858861923218;6131;0.214048802852631
Australia;361963;11;new south wales;mackellar;1;communist party of australia;0.947844862937927;1834;0.030151579529047
Australia;361963;11;victoria;murray;1;democratic labor party;0.971550285816193;5914;0.130132466554642
Australia;361963;11;victoria;wimmera;1;country party;0.974977672100067;16772;0.430007189512253
Australia;361963;11;new south wales;east sydney;1;communist party of australia;0.917740046977997;1827;0.0565337128937244
Australia;361963;11;victoria;higinbotham;1;liberal party of australia;0.96989369392395;30406;0.516862690448761
Australia;361963;11;new south wales;west sydney;1;australian labor party;0.898726463317871;22051;0.742958247661591
Australia;361963;11;new south wales;hunter;1;democratic labor party;0.963127553462982;3389;0.0750127285718918
Australia;361963;11;western australia;kalgoorlie;1;liberal party of australia;0.896484792232513;12668;0.409609735012054
Australia;361963;11;victoria;wills;1;democratic labor party;0.96192729473114;6315;0.169271185994148
Australia;361963;11;victoria;bendigo;1;liberal party of australia;0.969144403934479;15541;0.351359903812408
Australia;361963;11;victoria;scullin;1;communist party of australia;0.943858861923218;554;0.0193415489047766
Australia;361963;11;victoria;deakin;1;democratic labor party;0.965703368186951;7184;0.107076846063137
Australia;361963;11;queensland;herbert;1;communist party of australia;0.957855105400085;1063;0.0234450809657574
Australia;361963;11;queensland;kennedy;1;australian labor party;0.900901138782501;21182;0.613970994949341
Australia;361963;11;queensland;wide bay;1;democratic labor party;0.966922223567963;935;0.0225927270948887
Australia;361963;11;new south wales;st george;1;democratic labor party;0.968283414840698;1169;0.0280429888516665
Australia;361963;11;queensland;brisbane;1;liberal party of australia;0.944072544574738;13999;0.401289939880371
Australia;361963;11;queensland;griffith;1;liberal party of australia;0.947893798351288;15097;0.387470155954361
Australia;361963;11;queensland;wide bay;1;country party;0.966922223567963;16568;0.400338292121887
Australia;361963;11;south australia;grey;1;democratic labor party;0.96748298406601;1718;0.0384314246475697
Australia;361963;11;victoria;indi;1;democratic labor party;0.969202876091003;5165;0.120609939098358
Australia;361963;11;victoria;bendigo;1;australian labor party;0.969144403934479;22646;0.511993825435638
Australia;361963;11;new south wales;werriwa;1;democratic labor party;0.949265480041504;3115;0.0459060370922089
Australia;361963;11;victoria;gellibrand;1;australian labor party;0.965703725814819;25035;0.642120659351349
Australia;361963;11;new south wales;bennelong;1;independent;0.955216586589813;296;0.00567843904718757
Australia;361963;11;new south wales;bennelong;1;australian labor party;0.955216586589813;19462;0.373357385396957
Australia;361963;11;queensland;brisbane;1;australian labor party;0.944072544574738;17489;0.501332938671112
Australia;361963;11;tasmania;wilmot;1;democratic labor party;0.960513770580292;2792;0.0822846367955208
Australia;361963;11;victoria;deakin;1;australian labor party;0.965703368186951;25045;0.373293399810791
Australia;361963;11;new south wales;dalley;1;australian labor party;0.935985863208771;24553;0.729203164577484
Australia;361963;11;new south wales;robertson;1;democratic labor party;0.954653561115265;2717;0.0499310865998268
Australia;361963;11;victoria;bruce;1;democratic labor party;0.967895328998566;8857;0.0940343365073204
Australia;361963;11;victoria;corio;1;liberal party of australia;0.968725740909576;21185;0.44023522734642
Australia;361963;11;victoria;gellibrand;1;liberal party of australia;0.965703725814819;8183;0.209885090589523
Australia;361963;11;queensland;leichhardt;1;democratic labor party;0.92932653427124;1158;0.0269716307520866
Australia;361963;11;south australia;boothby;1;liberal party of australia;0.956754088401794;23309;0.550818800926208
Australia;361963;11;south australia;sturt;1;australian labor party;0.960508763790131;18264;0.386261731386185
Australia;361963;11;western australia;perth;1;australian labor party;0.938306629657745;11743;0.401621133089066
Australia;361963;11;victoria;wimmera;1;australian labor party;0.974977672100067;11023;0.282612025737762
Australia;361963;11;victoria;maribyrnong;1;liberal party of australia;0.971016407012939;17379;0.405842781066895
Australia;361963;11;victoria;la trobe;1;liberal party of australia;0.967790365219116;35050;0.486764997243881
Australia;361963;11;victoria;chisholm;1;democratic labor party;0.96090030670166;4230;0.105101004242897
Australia;361963;11;south australia;grey;1;australian labor party;0.96748298406601;24236;0.542155981063843
Australia;361963;11;new south wales;new england;1;independent;0.957797765731812;331;0.00822421535849571
Australia;361963;11;new south wales;cunningham;1;australian labor party;0.953556835651398;31905;0.583902180194855
Australia;361963;11;new south wales;kingsford-smith;1;communist party of australia;0.946362972259521;1729;0.0393670313060284
Australia;361963;11;new south wales;west sydney;1;democratic labor party;0.898726463317871;5352;0.180323451757431
Australia;361963;11;south australia;boothby;1;australian labor party;0.956754088401794;17248;0.407590329647064
Australia;361963;11;victoria;mallee;1;country party;0.968595206737518;24805;0.631202578544617
Australia;361963;11;victoria;flinders;1;democratic labor party;0.960783302783966;5781;0.101478025317192
Australia;361963;11;victoria;kooyong;1;democratic labor party;0.959175050258636;4806;0.101709984242916
Australia;361963;11;queensland;petrie;1;liberal party of australia;0.959544599056244;27616;0.471150249242783
Australia;361963;11;south australia;angas;1;liberal party of australia;0.973538219928741;25676;0.619295716285706
Australia;361963;11;tasmania;franklin;1;liberal party of australia;0.965758919715881;18322;0.45333531498909
