Country;Year;Month;SubNational;Constituency;Magnitude;Party;Turnout;Votes;Share
Jamaica;3881997;12;;st. james southern;1;people's national party;;7106;0.64301872253418
Jamaica;3881997;12;;clarendon central;1;national democratic movement;;484;0.0377240851521492
Jamaica;3881997;12;;st. andrew western;1;national democratic movement;;265;0.0199368037283421
Jamaica;3881997;12;;clarendon northern;1;jamaica labour party;;4619;0.395157843828201
Jamaica;3881997;12;;st. elizabeth north western;1;national democratic movement;;305;0.0259773451834917
Jamaica;3881997;12;;st. catherine southern;1;national democratic movement;;720;0.054184228181839
Jamaica;3881997;12;;st. thomas western;1;people's national party;;7728;0.504043817520142
Jamaica;3881997;12;;st. mary south eastern;1;jamaica labour party;;4976;0.414597570896149
Jamaica;3881997;12;;st. andrew southern;1;people's national party;;14084;0.917823374271393
Jamaica;3881997;12;;st. elizabeth south western;1;jamaica labour party;;7246;0.472452253103256
Jamaica;3881997;12;;st. mary central;1;jamaica labour party;;4548;0.367842108011246
Jamaica;3881997;12;;st. andrew eastern;1;jamaica labour party;;4626;0.419363617897034
Jamaica;3881997;12;;st. andrew west rural;1;independent;;57;0.00408543599769473
Jamaica;3881997;12;;st. elizabeth north eastern;1;jamaica labour party;;4239;0.290441930294037
Jamaica;3881997;12;;st. catherine south eastern;1;jamaica labour party;;3282;0.296075791120529
Jamaica;3881997;12;;st. mary western;1;national democratic movement;;293;0.019560718908906
Jamaica;3881997;12;;kingston eastern & port royal;1;national democratic movement;;149;0.0158797819167376
Jamaica;3881997;12;;st. catherine south central;1;national democratic movement;;187;0.0143879354000092
Jamaica;3881997;12;;st. catherine southern;1;independent;;37;0.00278446730226278
Jamaica;3881997;12;;manchester north western;1;people's national party;;7631;0.667979717254639
Jamaica;3881997;12;;st. elizabeth north eastern;1;national democratic movement;;298;0.0204179510474205
Jamaica;3881997;12;;kingston western;1;national democratic movement;;33;0.00243596360087395
Jamaica;3881997;12;;clarendon south eastern;1;people's national party;;7296;0.487439870834351
Jamaica;3881997;12;;clarendon central;1;jamaica labour party;;7546;0.588152766227722
Jamaica;3881997;12;;clarendon north central;1;jamaica labour party;;5194;0.460665196180344
Jamaica;3881997;12;;clarendon north central;1;national democratic movement;;374;0.0331707298755646
Jamaica;3881997;12;;trelawny northern;1;national democratic movement;;363;0.0218859277665615
Jamaica;3881997;12;;st. andrew north central;1;jamaica labour party;;4558;0.475882232189178
Jamaica;3881997;12;;st. ann north eastern;1;national democratic movement;;518;0.0309623423963785
Jamaica;3881997;12;;clarendon south western;1;people's national party;;7737;0.614681839942932
Jamaica;3881997;12;;st. ann south eastern;1;people's national party;;8472;0.735416650772095
Jamaica;3881997;12;;westmoreland eastern;1;national democratic movement;;174;0.0126260798424482
Jamaica;3881997;12;;st. james north western;1;jamaica labour party;;6691;0.438639044761658
Jamaica;3881997;12;;st. andrew south eastern;1;people's national party;;5697;0.592450082302094
Jamaica;3881997;12;;st. ann south eastern;1;independent;;31;0.00269097229465842
Jamaica;3881997;12;;manchester central;1;independent;;71;0.00499683292582631
Jamaica;3881997;12;;st. andrew west rural;1;jamaica labour party;;6354;0.455418586730957
Jamaica;3881997;12;;hanover eastern;1;national democratic movement;;341;0.0334543325006962
Jamaica;3881997;12;;st. elizabeth south western;1;national democratic movement;;135;0.00880224257707596
Jamaica;3881997;12;;st. james west central;1;jamaica labour party;;5246;0.446962594985962
Jamaica;3881997;12;;st. andrew southern;1;national democratic movement;;55;0.00358422938734293
Jamaica;3881997;12;;st. james southern;1;jamaica labour party;;3449;0.312098443508148
Jamaica;3881997;12;;trelawny southern;1;people's national party;;4775;0.45299306511879
Jamaica;3881997;12;;st. catherine north eastern;1;jamaica labour party;;4713;0.491962432861328
Jamaica;3881997;12;;manchester north western;1;national democratic movement;;488;0.0427170880138874
Jamaica;3881997;12;;st. catherine central;1;people's national party;;2250;0.195431247353554
Jamaica;3881997;12;;st. ann south western;1;jamaica labour party;;5749;0.454394549131393
Jamaica;3881997;12;;st. james west central;1;national democratic movement;;618;0.0526540018618107
Jamaica;3881997;12;;westmoreland western;1;people's national party;;8519;0.563686907291412
Jamaica;3881997;12;;st. catherine south western;1;jamaica labour party;;7122;0.443020641803741
Jamaica;3881997;12;;st. ann north western;1;jamaica labour party;;6632;0.438943684101105
Jamaica;3881997;12;;st. james north western;1;people's national party;;7943;0.520715892314911
Jamaica;3881997;12;;st. ann north western;1;national democratic movement;;245;0.0162155013531446
Jamaica;3881997;12;;clarendon north western;1;national democratic movement;;1693;0.126579433679581
Jamaica;3881997;12;;clarendon north central;1;independent;;33;0.00292682927101851
Jamaica;3881997;12;;st. james north western;1;independent;;41;0.00268781953491271
Jamaica;3881997;12;;clarendon south eastern;1;national democratic movement;;430;0.0287279523909092
Jamaica;3881997;12;;manchester southern;1;jamaica labour party;;4966;0.373523890972137
Jamaica;3881997;12;;st. ann north eastern;1;jamaica labour party;;7062;0.422115951776505
Jamaica;3881997;12;;st. thomas eastern;1;national democratic movement;;163;0.0118943378329277
Jamaica;3881997;12;;st. andrew south western;1;people's national party;;15191;0.979874849319458
Jamaica;3881997;12;;st. elizabeth north western;1;jamaica labour party;;5943;0.506174921989441
Jamaica;3881997;12;;st. catherine west central;1;jamaica labour party;;5198;0.455126523971558
Jamaica;3881997;12;;manchester north eastern;1;jamaica labour party;;6965;0.484218567609787
Jamaica;3881997;12;;hanover eastern;1;jamaica labour party;;4230;0.414990693330765
Jamaica;3881997;12;;kingston eastern & port royal;1;people's national party;;8098;0.863050222396851
Jamaica;3881997;12;;st. elizabeth south western;1;people's national party;;7956;0.518745541572571
Jamaica;3881997;12;;st. andrew west rural;1;national democratic movement;;739;0.0529673174023628
Jamaica;3881997;12;;st. andrew west central;1;jamaica labour party;;5328;0.501789391040802
Jamaica;3881997;12;;st. andrew south western;1;jamaica labour party;;312;0.0201251376420259
Jamaica;3881997;12;;westmoreland western;1;jamaica labour party;;3329;0.220273941755295
Jamaica;3881997;12;;manchester central;1;national democratic movement;;846;0.0595397278666496
Jamaica;3881997;12;;st. andrew west central;1;people's national party;;5263;0.495667725801468
Jamaica;3881997;12;;westmoreland central;1;national democratic movement;;791;0.0437016561627388
Jamaica;3881997;12;;st. catherine west central;1;people's national party;;5724;0.501182019710541
Jamaica;3881997;12;;st. andrew western;1;people's national party;;9822;0.738940715789795
Jamaica;3881997;12;;westmoreland central;1;jamaica labour party;;6446;0.356132596731186
Jamaica;3881997;12;;st. catherine east central;1;national democratic movement;;620;0.0580796264111996
Jamaica;3881997;12;;st. james east central;1;jamaica labour party;;5152;0.450428396463394
Jamaica;3881997;12;;st. andrew western;1;jamaica labour party;;3174;0.238790243864059
Jamaica;3881997;12;;st. catherine north eastern;1;people's national party;;4750;0.495824635028839
Jamaica;3881997;12;;manchester central;1;people's national party;;7987;0.562108516693115
Jamaica;3881997;12;;st. catherine southern;1;independent;;28;0.00210716435685754
Jamaica;3881997;12;;st. james north western;1;national democratic movement;;551;0.0361216738820076
Jamaica;3881997;12;;trelawny northern;1;jamaica labour party;;6826;0.411551922559738
Jamaica;3881997;12;;portland western;1;people's national party;;6282;0.603400230407715
Jamaica;3881997;12;;st. thomas eastern;1;jamaica labour party;;6016;0.43899592757225
Jamaica;3881997;12;;st. catherine north western;1;national democratic movement;;416;0.0348934754729271
Jamaica;3881997;12;;trelawny southern;1;jamaica labour party;;4606;0.436960428953171
Jamaica;3881997;12;;st. catherine south western;1;national democratic movement;;632;0.0393132604658604
Jamaica;3881997;12;;st. ann south eastern;1;national democratic movement;;258;0.0223958324640989
Jamaica;3881997;12;;st. ann south eastern;1;jamaica labour party;;2759;0.239496529102325
Jamaica;3881997;12;;manchester north western;1;jamaica labour party;;3305;0.289303213357925
Jamaica;3881997;12;;manchester north eastern;1;national democratic movement;;1851;0.128684654831886
Jamaica;3881997;12;;st. thomas western;1;national democratic movement;;274;0.017871119081974
Jamaica;3881997;12;;st. thomas western;1;jamaica labour party;;7260;0.473519444465637
Jamaica;3881997;12;;st. catherine north eastern;1;national democratic movement;;117;0.0122129432857037
Jamaica;3881997;12;;kingston western;1;people's national party;;2072;0.152948990464211
Jamaica;3881997;12;;st. elizabeth south eastern;1;national democratic movement;;492;0.0332073420286179
Jamaica;3881997;12;;st. andrew east rural;1;people's national party;;6769;0.536625981330872
Jamaica;3881997;12;;st. ann south western;1;people's national party;;6363;0.50292444229126
Jamaica;3882002;10;;clarendon central;1;people's national party;0.5;4121;0.396364331245422
Jamaica;3882002;10;;st. ann south eastern;1;people's national party;7,02E+11;7419;0.634862244129181
Jamaica;3882002;10;;st. andrew west central;1;new jamaica alliance;6,78E+11;39;0.00314313336275518
Jamaica;3882002;10;;st. catherine south eastern;1;united people's party;9,41E+11;80;0.00648350780829787
Jamaica;3882002;10;;st. andrew east central;1;new jamaica alliance;6,47E+11;74;0.00729495286941528
Jamaica;3882002;10;;st. andrew western;1;jamaica labour party;6,82E+11;4119;0.381848514080048
Jamaica;3882002;10;;st. catherine south eastern;1;people's national party;9,41E+11;6805;0.551503360271454
Jamaica;3882002;10;;st. catherine north eastern;1;people's national party;1,03E+11;4614;0.465684294700623
Jamaica;3882002;10;;kingston central;1;imperial ethiopian world federation incorporated political party;6,46E+11;25;0.00286434474401176
Jamaica;3882002;10;;hanover eastern;1;people's national party;9,77E+11;5190;0.465512603521347
Jamaica;3882002;10;;kingston western;1;jamaica labour party;3,74E+11;11251;0.841573774814606
Jamaica;3882002;10;;st. andrew western;1;imperial ethiopian world federation incorporated political party;6,82E+11;14;0.00129785854369402
Jamaica;3882002;10;;st. mary central;1;jamaica labour party;1,88E+11;4746;0.378499090671539
Jamaica;3882002;10;;westmoreland eastern;1;jamaica labour party;7,20E+11;3809;0.307004123926163
Jamaica;3882002;10;;st. james southern;1;people's national party;9,14E+11;6034;0.57042920589447
Jamaica;3882002;10;;portland eastern;1;people's national party;9,83E+11;8082;0.582990705966949
Jamaica;3882002;10;;st. james east central;1;jamaica labour party;3,61E+11;6394;0.551539719104767
Jamaica;3882002;10;;st. james west central;1;new jamaica alliance;8,20E+11;204;0.0153325814753771
Jamaica;3882002;10;;kingston western;1;independent;3,74E+11;19;0.00142119824886322
Jamaica;3882002;10;;st. andrew east central;1;jamaica labour party;6,47E+11;3467;0.34177839756012
Jamaica;3882002;10;;westmoreland central;1;people's national party;3,23E+11;9425;0.586679100990295
Jamaica;3882002;10;;st. catherine east central;1;jamaica labour party;8,92E+11;4249;0.399192035198212
Jamaica;3882002;10;;kingston central;1;people's national party;6,46E+11;5435;0.62270849943161
Jamaica;3882002;10;;st. andrew south western;1;people's national party;4,90E+11;9716;0.94019740819931
Jamaica;3882002;10;;st. elizabeth south eastern;1;jamaica labour party;3,98E+11;7425;0.496257185935974
Jamaica;3882002;10;;st. catherine south eastern;1;jamaica labour party;9,41E+11;5443;0.441121637821198
Jamaica;3882002;10;;kingston western;1;people's national party;3,74E+11;2099;0.15700501203537
Jamaica;3882002;10;;manchester north western;1;new jamaica alliance;4,07E+11;78;0.00700934557244182
Jamaica;3882002;10;;st. catherine southern;1;jamaica labour party;3,46E+11;8001;0.476164966821671
Jamaica;3882002;10;;st. elizabeth south western;1;jamaica labour party;3,59E+11;7573;0.496167212724686
Jamaica;3882002;10;;trelawny northern;1;new jamaica alliance;3,86E+11;135;0.00793930795043707
Jamaica;3882002;10;;manchester north eastern;1;jamaica labour party;1,59E+11;7411;0.530721843242645
Jamaica;3882002;10;;st. andrew east rural;1;people's national party;9,84E+11;6459;0.479083210229874
Jamaica;3882002;10;;manchester central;1;new jamaica alliance;2,64E+11;103;0.00660468079149723
Jamaica;3882002;10;;trelawny northern;1;jamaica labour party;3,86E+11;7840;0.461067974567413
Jamaica;3882002;10;;st. andrew eastern;1;jamaica labour party;4,16E+11;5558;0.507997453212738
Jamaica;3882002;10;;st. catherine south western;1;new jamaica alliance;1,39E+11;71;0.00406480813398957
Jamaica;3882002;10;;trelawny southern;1;people's national party;9,09E+11;4474;0.428174942731857
Jamaica;3882002;10;;kingston east & port royal;1;jamaica labour party;8,83E+11;1324;0.14436811208725
Jamaica;3882002;10;;st. catherine north eastern;1;jamaica labour party;1,03E+11;5294;0.534315705299377
Jamaica;3882002;10;;st. ann north western;1;independent;2,82E+11;45;0.00298784952610731
Jamaica;3882002;10;;clarendon north western;1;people's national party;6,42E+11;6561;0.520218849182129
Jamaica;3882002;10;;st. catherine south eastern;1;imperial ethiopian world federation incorporated political party;9,41E+11;11;0.000891482282895595
Jamaica;3882002;10;;kingston east & port royal;1;new jamaica alliance;8,83E+11;31;0.00338022015057504
Jamaica;3882002;10;;st. thomas western;1;people's national party;5,28E+11;7469;0.459206879138947
Jamaica;3882002;10;;clarendon south eastern;1;jamaica labour party;8,58E+11;7997;0.517605185508728
Jamaica;3882002;10;;st. andrew south western;1;jamaica labour party;4,90E+11;618;0.0598025918006897
Jamaica;3882002;10;;st. ann north eastern;1;new jamaica alliance;3,57E+11;31;0.00146254012361169
Jamaica;3882002;10;;st. james east central;1;new jamaica alliance;3,61E+11;29;0.0025015096180141
Jamaica;3882002;10;;kingston east & port royal;1;united people's party;8,83E+11;25;0.00272598396986723
